employee_id,full_name,preferred_name,date_of_birth,gender_identity,work_email,personal_email,phone_number,home_address_city,home_address_state,home_address_zip,hire_date,employment_status,employment_type,department,job_title,manager_employee_id,work_location_type,salary_base_annual,performance_rating_latest,company_id,company_legal_name,company_trade_name,company_hq_state,company_industry_naics_code,company_primary_operating_state,company_operating_states_list,company_operating_states_count,company_state_focus_flag,company_state_focus_notes
EMP00000011,Chioma Appiah,Chioma,1987-08-02,Self-describe,chioma.appiah.emp00000011@baobab2024.com,chioma.appiah6101@gmail.com,+225-97-182-8192,City_DZ_323,DZ,40702,2017-12-21,Active,Full-time,Data,Operations Manager,,Onsite,58642.95,3,CMP00316,Baobab2024 Group Holdings,Baobab2024,CI,236220,DZ,CI;LR;DZ;CG,4,N,Multi-country African footprint
EMP00000012,Sekou Asante,Sekou,1959-05-05,Non-binary,sekou.asante.emp00000012@sahara4956.com,sekou.asante9608@proton.me,+219-58-939-9099,City_DZ_398,DZ,39878,2017-06-18,Active,Temp,Marketing,Product Manager,,Remote,74507.36,3,CMP00117,Sahara4956 Group Inc,Sahara4956,ER,524210,ER,ER;CG;TZ,3,N,Multi-country African footprint
EMP00000013,Thandiwe Ncube,Thandiwe,1989-10-24,Female,thandiwe.ncube.emp00000013@serengeti5501.com,thandiwe.ncube6541@yahoo.com,+803-84-927-8216,City_DZ_19,DZ,92340,2011-11-17,Active,Full-time,Legal,QA Engineer,,Onsite,60688.94,2,CMP00273,Serengeti5501 Group Inc,Serengeti5501,EG,621111,EG,EG;LR;UG;GQ,4,N,Multi-country African footprint
EMP00000014,Jabari Mensah,Jabari,1976-10-02,Female,jabari.mensah.emp00000014@serengeti8069.com,jabari.mensah1940@outlook.com,+161-90-152-0414,City_DZ_288,DZ,63812,2010-03-15,Active,Contractor,Finance,Product Manager,,Hybrid,82862.21,2,CMP00099,Serengeti8069 Group Holdings,Serengeti8069,ZA,518210,ML,ZA;GA;ML;SO;NA;TN;DZ;UG;AO;NE;KM;BJ,12,N,Multi-country African footprint
EMP00000015,Fatima Appiah,Fatima,1992-04-29,Prefer not to say,fatima.appiah.emp00000015@zambezi205.com,fatima.appiah6160@icloud.com,+754-79-599-5485,City_DZ_376,DZ,76870,2010-07-23,Active,Full-time,IT,Operations Manager,,Remote,47831.99,4,CMP00017,Zambezi205 Group Ltd,Zambezi205,DZ,236220,RW,RW;LY;TZ;ML;DZ;GN;LR;ZW;GA;LS;ZA;ET;CG;BF,14,N,Multi-country African footprint
EMP00000016,Okoro Appiah,Okoro,1983-01-29,Female,okoro.appiah.emp00000016@nile3240.com,okoro.appiah9814@yahoo.com,+544-07-245-8452,City_DZ_216,DZ,88063,2011-11-19,Active,Full-time,IT,Data Analyst,,Onsite,32307.31,2,CMP00205,Nile3240 Group Holdings,Nile3240,SN,311811,ZM,SN;ET;GN;ZM,4,N,Multi-country African footprint
EMP00000017,Peter Ibrahim,Peter,1994-07-12,Male,peter.ibrahim.emp00000017@kalahari7065.com,peter.ibrahim808@icloud.com,+813-25-958-3803,City_DZ_221,DZ,34937,2013-08-19,Active,Full-time,Security,Data Analyst,,Onsite,27980.14,2,CMP00370,Kalahari7065 Group PLC,Kalahari7065,TD,812990,MW,TD;TZ;KE;MW,4,N,Multi-country African footprint
EMP00000018,Kwame Nkomo,Kwame,1975-03-06,Non-binary,kwame.nkomo.emp00000018@atlas3441.com,kwame.nkomo4856@yahoo.com,+685-60-096-5703,City_DZ_45,DZ,65293,2020-09-13,Active,Full-time,HR,QA Engineer,,Onsite,73084.7,3,CMP00297,Atlas3441 Group Group,Atlas3441,ZW,561110,ZM,ZW;GQ;SZ;BJ;ZM;ET;MZ;EG;CG;DJ;MG;TZ;KE;GN;MR,15,N,Multi-country African footprint
EMP00000019,Nadia Toure,Nadia,1986-05-11,Prefer not to say,nadia.toure.emp00000019@atlas1267.com,nadia.toure590@icloud.com,+496-96-001-7925,City_DZ_336,DZ,63009,2023-06-13,Active,Full-time,Security,IT Support Analyst,,Onsite,12778.26,3,CMP00247,Atlas1267 Group Holdings,Atlas1267,RW,445110,RW,RW;BF;SD;MA;CI;DJ,6,N,Multi-country African footprint
EMP00000020,Obinna Okoro,Obinna,2002-10-31,Non-binary,obinna.okoro.emp00000020@ubuntu8540.com,obinna.okoro5812@gmail.com,+939-40-520-6225,City_DZ_130,DZ,51824,2011-02-25,Active,Full-time,Product,Security Analyst,,Hybrid,29340.88,1,CMP00302,Ubuntu8540 Group PLC,Ubuntu8540,EG,518210,CG,EG;DZ;CI;ZM;ER;ET;GW;GN;BF;GQ;ZA;CG;BJ;TZ;ST;SC;MW;CM;LR,19,N,Multi-country African footprint
EMP00000021,Esther Ogundimu,Esther,1959-03-06,Male,esther.ogundimu.emp00000021@kilimanjaro8244.com,esther.ogundimu7147@gmail.com,+376-18-770-1750,City_DZ_310,DZ,87962,2012-02-20,Active,Full-time,Operations,Operations Manager,,Onsite,58006.95,3,CMP00191,Kilimanjaro8244 Group Pty Ltd,Kilimanjaro8244,AO,541512,AO,AO;BF;UG;SO,4,N,Multi-country African footprint
EMP00000022,Adama Ncube,Adama,1996-07-13,Self-describe,adama.ncube.emp00000022@kalahari8764.com,adama.ncube2060@icloud.com,+646-49-586-7922,City_DZ_164,DZ,74431,2022-01-06,Active,Full-time,IT,Data Analyst,,Remote,23273.46,2,CMP00149,Kalahari8764 Group PLC,Kalahari8764,TG,423430,MA,MA;DJ;LY;KM;BW;ER;ST;CI;MZ;SD;MG;LS;MW;SO;AO;SC;TG;GN;TZ,19,N,Multi-country African footprint
EMP00000023,Nneka Ali,Nneka,2004-05-04,Non-binary,nneka.ali.emp00000023@baobab7076.com,nneka.ali6033@outlook.com,+837-36-626-3650,City_DZ_77,DZ,88496,2010-09-05,Active,Full-time,Customer Support,Security Analyst,,Hybrid,60969.21,3,CMP00305,Baobab7076 Group Corp,Baobab7076,SN,445110,NA,SD;CV;BF;SL;SN;NA;EG,7,N,Multi-country African footprint
EMP00000024,Salma Toure,Salma,1960-08-18,Non-binary,salma.toure.emp00000024@baobab5276.com,salma.toure9207@proton.me,+408-30-722-6811,City_DZ_22,DZ,77539,2014-07-11,Active,Full-time,Finance,Software Engineer,,Hybrid,87121.23,5,CMP00277,Baobab5276 Group Corp,Baobab5276,CM,311811,CM,CM;LY;TN,3,N,Multi-country African footprint
EMP00000025,Emeka Jalloh,Emeka,1959-04-06,Non-binary,emeka.jalloh.emp00000025@atlas5535.com,emeka.jalloh4183@gmail.com,+792-53-493-6976,City_DZ_50,DZ,72955,2021-08-13,Active,Full-time,Security,Marketing Analyst,EMP00000017,Hybrid,46171.44,5,CMP00221,Atlas5535 Group Ltd,Atlas5535,LR,517311,ER,LR;GA;AO;CI;CM;KE;KM;ZA;CG;ER;MA;RW;GQ;ET;SZ;TZ,16,N,Multi-country African footprint
EMP00000026,Zainab Asante,Zainab,1980-04-16,Non-binary,zainab.asante.emp00000026@savanna6773.com,zainab.asante556@outlook.com,+703-82-793-5293,City_DZ_311,DZ,30423,2021-07-04,Active,Intern,Marketing,Data Analyst,EMP00000020,Remote,30914.06,2,CMP00145,Savanna6773 Group Holdings,Savanna6773,GM,423430,TD,GM;CI;ST;BF;GN;ZW;KE;ML;MA;SD;GA;LS;TD;EG,14,N,Multi-country African footprint
EMP00000027,Emeka Toure,Emeka,1990-11-16,Prefer not to say,emeka.toure.emp00000027@kalahari9640.com,emeka.toure2022@outlook.com,+784-30-966-3273,City_DZ_326,DZ,84197,2013-12-01,Active,Full-time,Operations,Software Engineer,EMP00000011,Onsite,24276.02,3,CMP00228,Kalahari9640 Group Corp,Kalahari9640,ZM,336111,SO,ZM;SO;TZ,3,N,Multi-country African footprint
EMP00000028,Ngozi Ibrahim,Ngozi,1968-09-15,Male,ngozi.ibrahim.emp00000028@kalahari7189.com,ngozi.ibrahim6689@icloud.com,+251-92-281-0057,City_DZ_100,DZ,32050,2018-05-25,Active,Part-time,Data,IT Support Analyst,EMP00000011,Hybrid,47129.26,5,CMP00384,Kalahari7189 Group PLC,Kalahari7189,ML,541511,GH,ML;NE;LR;CG;GH;TD;MG;CF;EG;TN;GQ;ZM;UG,13,N,Multi-country African footprint
EMP00000029,Chioma Zulu,Chioma,1964-05-27,Self-describe,chioma.zulu.emp00000029@baobab6005.com,chioma.zulu9823@gmail.com,+695-89-413-3685,City_DZ_189,DZ,36371,2011-10-10,Active,Full-time,Customer Support,IT Support Analyst,EMP00000003,Remote,84760.07,3,CMP00085,Baobab6005 Group Holdings,Baobab6005,NE,541512,MR,NE;BW;GH;SO;MR;SZ;LR;GA;EG;TD;GW;TN;SS;NG;CI;TG;UG;MA,18,N,Multi-country African footprint
EMP00000030,Moussa Conteh,Moussa,1982-12-17,Prefer not to say,moussa.conteh.emp00000030@savanna7696.com,moussa.conteh7301@gmail.com,+711-86-327-4838,City_DZ_39,DZ,43988,2019-12-04,Active,Contractor,Engineering,Business Analyst,EMP00000023,Remote,71251.46,3,CMP00102,Savanna7696 Group Ltd,Savanna7696,GW,334111,SZ,GW;GM;MU;NE;RW;ML;SZ,7,N,Multi-country African footprint
EMP00000031,Okoro Sesay,Okoro,2000-06-07,Non-binary,okoro.sesay.emp00000031@atlas650.com,okoro.sesay8407@gmail.com,+429-24-188-4353,City_DZ_151,DZ,42945,2025-06-29,Active,Full-time,Operations,Marketing Analyst,EMP00000017,Onsite,74593.41,5,CMP00350,Atlas650 Group Ltd,Atlas650,BI,541512,SC,BI;SC;CV;GQ,4,N,Multi-country African footprint
EMP00000032,Samuel Mugisha,Samuel,1988-05-05,Self-describe,samuel.mugisha.emp00000032@nile6138.com,samuel.mugisha4713@gmail.com,+482-06-457-9089,City_DZ_165,DZ,71502,2022-02-10,Terminated,Full-time,Operations,Operations Manager,EMP00000024,Onsite,61766.09,2,CMP00165,Nile6138 Group Group,Nile6138,ER,517311,KM,ER;ET;BI;LS;SS;CM;ZW;KM;CD;UG;MR,11,N,Multi-country African footprint
EMP00000033,Lesedi Mbeki,Lesedi,1995-07-19,Female,lesedi.mbeki.emp00000033@baobab217.com,lesedi.mbeki7767@outlook.com,+443-72-133-4421,City_DZ_209,DZ,48462,2012-05-23,Active,Full-time,Finance,Marketing Analyst,EMP00000024,Remote,19318.04,4,CMP00013,Baobab217 Group Ltd,Baobab217,MZ,311811,MZ,CI;SC;CD;TN;SS;MA;GQ;SN;KM;MZ;DJ;LY;ER;NA;LS;CF;GH;AO;ML,19,N,Multi-country African footprint
EMP00000034,Safiya Babatunde,Safiya,1978-07-08,Prefer not to say,safiya.babatunde.emp00000034@atlas8796.com,safiya.babatunde225@icloud.com,+549-05-182-8986,City_DZ_397,DZ,58799,2011-09-03,Terminated,Full-time,Engineering,Data Engineer,EMP00000013,Onsite,60945.73,3,CMP00132,Atlas8796 Group Inc,Atlas8796,NG,621111,GH,NG;BJ;GH;MG;CM;SD,6,N,Multi-country African footprint
EMP00000035,Samira Sow,Samira,1972-01-17,Prefer not to say,samira.sow.emp00000035@kalahari809.com,samira.sow3054@proton.me,+587-58-561-0707,City_DZ_335,DZ,97574,2013-04-03,Active,Part-time,Operations,Software Engineer,EMP00000024,Hybrid,6169.96,4,CMP00243,Kalahari809 Group Group,Kalahari809,CD,517311,MZ,CD;MZ;NE;EG;SN;RW;CM;KE,8,N,Multi-country African footprint
EMP00000036,Tendai Yusuf,Tendai,1998-05-14,Self-describe,tendai.yusuf.emp00000036@zambezi176.com,tendai.yusuf2100@outlook.com,+975-31-077-2800,City_DZ_157,DZ,10759,2013-01-30,Leave,Full-time,HR,Data Analyst,EMP00000001,Onsite,13597.22,4,CMP00100,Zambezi176 Group Group,Zambezi176,CF,454110,TD,UG;NE;TN;LR;TD;SC;SS;CG;CF;KE;MR;DZ;GW;CV;MW;NA;CM,17,N,Multi-country African footprint
EMP00000037,Salma Ogundimu,Salma,1987-09-20,Prefer not to say,salma.ogundimu.emp00000037@atlas8811.com,salma.ogundimu9738@outlook.com,+341-56-530-4551,City_DZ_2,DZ,89296,2023-12-14,Active,Full-time,Data,QA Engineer,EMP00000002,Remote,8387.15,4,CMP00121,Atlas8811 Group SA,Atlas8811,ML,621610,TG,ML;ER;MR;ST;MW;SN;NG;TG;CD;GH;TD;SD;SS;CV;ZW;LR;CF;KM;BF,19,N,Multi-country African footprint
EMP00000038,Sarah Ndlovu,Sarah,1972-12-17,Male,sarah.ndlovu.emp00000038@kilimanjaro191.com,sarah.ndlovu6911@gmail.com,+505-21-312-5561,City_DZ_340,DZ,45730,2020-07-04,Active,Full-time,Engineering,Data Engineer,EMP00000017,Hybrid,61414.54,2,CMP00033,Kilimanjaro191 Group SA,Kilimanjaro191,SO,454110,KM,SS;LR;SZ;EG;GN;DZ;TN;KM;CF;CI;GH;SO;BF;ZW;CD,15,N,Multi-country African footprint
EMP00000039,Amina Mwangi,Amina,1969-06-29,Female,amina.mwangi.emp00000039@kilimanjaro4475.com,amina.mwangi6773@outlook.com,+385-72-707-7442,City_DZ_192,DZ,89532,2017-12-22,Active,Full-time,Data,Data Engineer,EMP00000006,Hybrid,78987.14,1,CMP00090,Kilimanjaro4475 Group PLC,Kilimanjaro4475,RW,488510,MZ,RW;NA;CG;ST;MW;GM;DJ;LY;DZ;SZ;MU;MZ;KM;ML;ER,15,N,Multi-country African footprint
EMP00000040,Zawadi Sithole,Zawadi,1976-09-19,Female,zawadi.sithole.emp00000040@baobab2047.com,zawadi.sithole4778@yahoo.com,+545-13-481-0567,City_DZ_288,DZ,72934,2020-05-28,Active,Intern,Engineering,Financial Analyst,EMP00000002,Hybrid,70785.79,2,CMP00142,Baobab2047 Group PLC,Baobab2047,LR,518210,GH,LR;ML;SZ;ER;ZA;GH;NE,7,N,Multi-country African footprint
EMP00000041,Thandiwe Boateng,Thandiwe,1983-12-15,Non-binary,thandiwe.boateng.emp00000041@atlas2229.com,thandiwe.boateng5573@icloud.com,+883-02-638-6623,City_DZ_350,DZ,37251,2012-07-29,Active,Full-time,IT,Business Analyst,EMP00000020,Onsite,60010.78,4,CMP00334,Atlas2229 Group Ltd,Atlas2229,GW,311811,ML,NG;ZM;GM;CI;GW;EG;CV;ML;BI;TN;ET;TZ;KM;GN;MW;LR;GQ;GH,18,N,Multi-country African footprint
EMP00000042,Ahmed Appiah,Ahmed,1957-04-28,Male,ahmed.appiah.emp00000042@zambezi7977.com,ahmed.appiah8939@outlook.com,+634-89-665-9675,City_DZ_14,DZ,41924,2016-03-27,Active,Part-time,Marketing,Data Analyst,EMP00000007,Onsite,58173.8,3,CMP00063,Zambezi7977 Group Pty Ltd,Zambezi7977,BJ,621610,CV,BJ;MR;MG;LY;ZA;GH;EG;AO;SL;SO;DJ;NE;ET;CV;ZM,15,N,Multi-country African footprint
EMP00000043,Dumisani Maalouf,Dumisani,2004-08-30,Prefer not to say,dumisani.maalouf.emp00000043@kilimanjaro8954.com,dumisani.maalouf8624@gmail.com,+130-79-715-5440,City_DZ_256,DZ,75415,2021-03-28,Active,Full-time,IT,Senior Data Analyst,EMP00000002,Hybrid,27608.08,2,CMP00008,Kilimanjaro8954 Group Holdings,Kilimanjaro8954,ZA,488510,ZM,ZA;ZM;BJ;TG;GM;CD;ST;GN;MG;BW,10,N,Multi-country African footprint
EMP00000044,Kwame Onwueme,Kwame,1975-12-07,Female,kwame.onwueme.emp00000044@zambezi176.com,kwame.onwueme6524@gmail.com,+672-55-798-4946,City_DZ_274,DZ,41835,2025-12-07,Active,Contractor,Operations,Senior Data Analyst,EMP00000014,Onsite,23726.76,3,CMP00100,Zambezi176 Group Group,Zambezi176,CF,454110,TD,UG;NE;TN;LR;TD;SC;SS;CG;CF;KE;MR;DZ;GW;CV;MW;NA;CM,17,N,Multi-country African footprint
EMP00000045,Lindiwe Opoku,Lindiwe,1970-12-20,Non-binary,lindiwe.opoku.emp00000045@sahara8809.com,lindiwe.opoku6613@yahoo.com,+092-37-752-8327,City_DZ_361,DZ,52771,2011-11-06,Active,Full-time,Product,Senior Data Analyst,EMP00000012,Hybrid,71504.23,3,CMP00320,Sahara8809 Group Ltd,Sahara8809,SN,713940,ST,SN;MZ;ZM;CG;SZ;UG;RW;ST;ZA,9,N,Multi-country African footprint
EMP00000046,Aisha Ali,Aisha,1966-07-22,Male,aisha.ali.emp00000046@kalahari7917.com,aisha.ali5865@yahoo.com,+818-89-790-5576,City_DZ_376,DZ,69348,2022-01-13,Active,Full-time,Data,Data Engineer,EMP00000018,Hybrid,14610.25,3,CMP00093,Kalahari7917 Group Inc,Kalahari7917,CD,611310,SL,CD;CM;LR;CG;SL;BI;TD;MG;NE;ST;TG;ER,12,N,Multi-country African footprint
EMP00000047,Hadja Nkosi,Hadja,1972-12-27,Prefer not to say,hadja.nkosi.emp00000047@nile4921.com,hadja.nkosi4212@outlook.com,+784-33-410-6132,City_DZ_389,DZ,15956,2025-09-11,Active,Full-time,Sales,Senior Data Analyst,EMP00000014,Onsite,76342.91,3,CMP00127,Nile4921 Group SA,Nile4921,MG,621610,UG,MG;UG;MU;TZ;TG,5,N,Multi-country African footprint
EMP00000048,Samuel Mugisha,Samuel,1976-12-28,Prefer not to say,samuel.mugisha.emp00000048@baobab9647.com,samuel.mugisha3503@gmail.com,+055-37-418-6440,City_DZ_189,DZ,98038,2014-01-28,Active,Contractor,HR,Data Engineer,EMP00000014,Hybrid,28810.93,3,CMP00175,Baobab9647 Group SA,Baobab9647,TZ,812990,ER,TZ;ER;MZ;TG;LR;TD;AO;NA;MR;GH;RW;KM;BF;BI,14,N,Multi-country African footprint
EMP00000049,Kwesi Eze,Kwesi,1972-07-24,Self-describe,kwesi.eze.emp00000049@atlas5783.com,kwesi.eze7760@icloud.com,+362-80-259-6945,City_DZ_265,DZ,58787,2024-08-15,Active,Full-time,Customer Support,Security Analyst,EMP00000021,Remote,72013.35,3,CMP00041,Atlas5783 Group PLC,Atlas5783,ZW,713940,LR,ZW;LR;BF,3,N,Multi-country African footprint
EMP00000050,Moussa Ndiaye,Moussa,1962-01-15,Male,moussa.ndiaye.emp00000050@nile7909.com,moussa.ndiaye4828@icloud.com,+204-02-349-9898,City_DZ_103,DZ,67432,2023-12-16,Active,Intern,Marketing,Operations Manager,EMP00000022,Remote,18473.43,4,CMP00378,Nile7909 Group Corp,Nile7909,EG,561110,ZM,EG;ZM;ZW;CD;CM;TN,6,N,Multi-country African footprint
EMP00000051,Hadja Sesay,Hadja,1985-07-01,Self-describe,hadja.sesay.emp00000051@ubuntu8557.com,hadja.sesay7158@icloud.com,+707-15-276-0661,City_DZ_254,DZ,97878,2013-02-18,Active,Full-time,HR,Sales Development Rep,EMP00000009,Hybrid,12984.42,3,CMP00267,Ubuntu8557 Group Group,Ubuntu8557,SO,713940,SO,SO;SL;MG,3,N,Multi-country African footprint
EMP00000052,Abena Jalloh,Abena,2003-09-26,Non-binary,abena.jalloh.emp00000052@atlas2348.com,abena.jalloh951@yahoo.com,+708-90-815-0137,City_DZ_116,DZ,65340,2015-04-09,Active,Full-time,Marketing,Business Analyst,EMP00000002,Hybrid,36988.24,3,CMP00242,Atlas2348 Group Corp,Atlas2348,CV,454110,CV,CV;CD;EG;KE;CG;BW;TD;MZ;DJ;LY;GW;DZ;AO;SZ;MR;NA;RW,17,N,Multi-country African footprint
EMP00000053,Oumar Okoro,Oumar,1998-10-10,Male,oumar.okoro.emp00000053@baobab1399.com,oumar.okoro1540@outlook.com,+160-85-431-8154,City_DZ_383,DZ,61511,2019-06-11,Active,Full-time,Product,Security Analyst,EMP00000002,Remote,27337.22,3,CMP00322,Baobab1399 Group Pty Ltd,Baobab1399,TZ,334111,BF,TZ;CD;TN;BF,4,N,Multi-country African footprint
EMP00000054,Musa Diop,Musa,1965-08-21,Prefer not to say,musa.diop.emp00000054@kilimanjaro1193.com,musa.diop2711@gmail.com,+749-32-537-3793,City_DZ_124,DZ,11250,2023-04-13,Active,Full-time,Sales,Account Executive,EMP00000011,Remote,78493.96,2,CMP00241,Kilimanjaro1193 Group Pty Ltd,Kilimanjaro1193,TZ,236220,RW,TZ;ZA;AO;KE;GW;MR;RW;LY,8,N,Multi-country African footprint
EMP00000055,Sekou Kenyatta,Sekou,1999-10-12,Male,sekou.kenyatta.emp00000055@kalahari4623.com,sekou.kenyatta9953@yahoo.com,+983-42-721-9595,City_DZ_61,DZ,35072,2025-12-13,Active,Contractor,Marketing,Security Analyst,EMP00000010,Remote,22418.88,1,CMP00396,Kalahari4623 Group SA,Kalahari4623,BI,518210,ML,ML;SN;KM;GW;TD;NG;MR;SL;GH;BI;CI;NE;MW;DZ;SS,15,N,Multi-country African footprint
EMP00000056,Adama Sow,Adama,1968-06-26,Male,adama.sow.emp00000056@kalahari6070.com,adama.sow4898@icloud.com,+205-80-087-2998,City_DZ_37,DZ,44547,2023-10-09,Terminated,Full-time,IT,Customer Support Specialist,EMP00000014,Hybrid,54452.17,5,CMP00356,Kalahari6070 Group Corp,Kalahari6070,TN,334111,TN,TN;ER;MU,3,N,Multi-country African footprint
EMP00000057,Zawadi Okafor,Zawadi,1999-01-03,Male,zawadi.okafor.emp00000057@kalahari6070.com,zawadi.okafor4659@icloud.com,+224-07-974-1378,City_DZ_89,DZ,14386,2014-08-21,Active,Full-time,Sales,Sales Development Rep,EMP00000020,Onsite,85775.82,2,CMP00356,Kalahari6070 Group Corp,Kalahari6070,TN,334111,TN,TN;ER;MU,3,N,Multi-country African footprint
EMP00000058,Lesedi Otieno,Lesedi,1969-06-15,Self-describe,lesedi.otieno.emp00000058@kilimanjaro7285.com,lesedi.otieno6107@proton.me,+917-95-380-8183,City_DZ_99,DZ,97573,2015-08-19,Active,Full-time,Operations,HR Specialist,EMP00000005,Hybrid,7083.06,3,CMP00160,Kilimanjaro7285 Group Pty Ltd,Kilimanjaro7285,TG,524210,SS,CI;ML;CD;NA;LS;AO;MW;ER;TG;SS;MR;MA;GN;KE;CF;RW,16,N,Multi-country African footprint
EMP00000059,Ngozi Keita,Ngozi,1979-08-20,Non-binary,ngozi.keita.emp00000059@serengeti7801.com,ngozi.keita4672@outlook.com,+958-59-557-9982,City_DZ_161,DZ,16914,2020-08-05,Active,Full-time,Customer Support,Data Analyst,EMP00000023,Hybrid,55647.09,3,CMP00148,Serengeti7801 Group Pty Ltd,Serengeti7801,UG,541512,GN,ZM;MR;BF;GN;GM;MU;UG;TZ,8,N,Multi-country African footprint
EMP00000060,Nyah Sesay,Nyah,1988-07-09,Female,nyah.sesay.emp00000060@serengeti5093.com,nyah.sesay544@proton.me,+944-39-432-4875,City_DZ_135,DZ,73341,2013-10-02,Active,Full-time,Sales,Sales Development Rep,EMP00000012,Remote,29544.56,3,CMP00062,Serengeti5093 Group SA,Serengeti5093,ZM,336111,MW,ZM;TD;BJ;NE;ZW;CV;DZ;SS;CD;GW;MW;GQ;MA;LR;UG;KM;GN,17,N,Multi-country African footprint
