employee_id,full_name,preferred_name,date_of_birth,gender_identity,work_email,personal_email,phone_number,home_address_city,home_address_state,home_address_zip,hire_date,employment_status,employment_type,department,job_title,manager_employee_id,work_location_type,salary_base_annual,performance_rating_latest,company_id,company_legal_name,company_trade_name,company_hq_state,company_industry_naics_code,company_primary_operating_state,company_operating_states_list,company_operating_states_count,company_state_focus_flag,company_state_focus_notes
EMP00000011,Carmen Ferreira,Carmen,1991-12-06,Male,carmen.ferreira.emp00000011@austral3402.com,carmen.ferreira6913@icloud.com,+66-703-699-4925,City_MX_363,MX,85592,2022-02-22,Active,Full-time,Operations,Account Executive,,Remote,16930.56,5,CMP00320,Austral3402 Group Group,Austral3402,NI,445110,GT,EC;VE;HN;BR;AR;GT;UY;DO;PE;MX;CU;BO;CL;CO;JM;CR;NI;PA;PY,19,N,Multi-country LATAM footprint
EMP00000012,Manuel Almeida,Manuel,1979-09-10,Prefer not to say,manuel.almeida.emp00000012@amazonia7780.com,manuel.almeida2998@icloud.com,+76-857-112-8766,City_MX_148,MX,57840,2025-06-22,Active,Full-time,HR,Sales Development Rep,,Remote,8786.02,1,CMP00018,Amazonia7780 Group Ltda,Amazonia7780,BR,611310,VE,BR;PE;EC;VE;BO;NI;CL;CU;JM;SV;DO;CR,12,N,Multi-country LATAM footprint
EMP00000013,Mateo Paredes,Mateo,2001-05-15,Self-describe,mateo.paredes.emp00000013@pacifico9423.com,mateo.paredes6550@outlook.com,+95-488-934-6075,City_MX_275,MX,72850,2024-01-15,Active,Full-time,Operations,HR Specialist,,Remote,50069.0,4,CMP00219,Pacifico9423 Group Corp,Pacifico9423,BO,561110,HN,BO;CO;GT;PY;PE;HN;PA;AR,8,N,Multi-country LATAM footprint
EMP00000014,Gustavo Valenzuela,Gustavo,1973-07-11,Male,gustavo.valenzuela.emp00000014@latino8999.com,gustavo.valenzuela1017@proton.me,+80-487-163-0602,City_MX_159,MX,75326,2025-07-22,Active,Full-time,Product,Account Executive,,Hybrid,33417.99,2,CMP00327,Latino8999 Group SRL,Latino8999,HN,611310,DO,PE;SV;VE;MX;CU;BO;CO;DO;JM;PA;NI;CL;HN;PY,14,N,Multi-country LATAM footprint
EMP00000015,Monica Alvarez,Monica,1971-01-14,Non-binary,monica.alvarez.emp00000015@plata3283.com,monica.alvarez6549@gmail.com,+63-780-531-1877,City_MX_173,MX,48041,2023-12-29,Active,Part-time,Security,HR Specialist,,Onsite,27636.05,3,CMP00389,Plata3283 Group SAS,Plata3283,GT,423430,CR,GT;PY;HN;CL;CR;CU;AR;BR;SV;DO;JM,11,N,Multi-country LATAM footprint
EMP00000016,Thiago Flores,Thiago,1999-09-30,Male,thiago.flores.emp00000016@andino315.com,thiago.flores8060@proton.me,+29-415-954-7694,City_MX_122,MX,30989,2022-01-30,Active,Full-time,Marketing,Sales Development Rep,,Onsite,89202.62,3,CMP00042,Andino315 Group SRL,Andino315,PE,445110,CU,BO;CO;CR;CL;JM;PY;PE;CU;DO;VE;MX;UY;PA;GT;AR;SV;NI,17,N,Multi-country LATAM footprint
EMP00000017,Silvia Sanchez,Silvia,1982-08-31,Non-binary,silvia.sanchez.emp00000017@andino7266.com,silvia.sanchez2110@outlook.com,+29-268-523-3124,City_MX_236,MX,48419,2022-02-16,Active,Temp,Customer Support,Senior Data Analyst,,Hybrid,28382.55,5,CMP00364,Andino7266 Group SA de CV,Andino7266,SV,518210,BR,EC;SV;BR;PE;BO;HN,6,N,Multi-country LATAM footprint
EMP00000018,Ivan Medina,Ivan,1997-01-18,Non-binary,ivan.medina.emp00000018@austral1018.com,ivan.medina1214@gmail.com,+86-063-954-6282,City_MX_375,MX,54053,2012-10-12,Active,Full-time,Engineering,Customer Support Specialist,,Onsite,45159.57,4,CMP00089,Austral1018 Group SA de CV,Austral1018,CU,517311,GT,BR;CL;CO;DO;CU;CR;NI;GT,8,N,Multi-country LATAM footprint
EMP00000019,Valentina Santos,Valentina,1982-02-03,Male,valentina.santos.emp00000019@pacifico1122.com,valentina.santos1315@outlook.com,+68-207-236-4863,City_MX_75,MX,49368,2020-06-16,Terminated,Full-time,Product,Financial Analyst,,Remote,120955.08,5,CMP00323,Pacifico1122 Group SA,Pacifico1122,SV,311811,JM,SV;CR;CO;CL;DO;CU;JM,7,N,Multi-country LATAM footprint
EMP00000020,Nicolas Soto,Nicolas,1989-02-14,Male,nicolas.soto.emp00000020@latino8689.com,nicolas.soto605@outlook.com,+57-429-469-3474,City_MX_94,MX,11092,2011-11-22,Active,Part-time,Security,Software Engineer,,Hybrid,101655.77,4,CMP00334,Latino8689 Group SAPI,Latino8689,AR,445110,DO,BR;HN;DO;EC;GT;JM;VE;CR;CU;AR,10,N,Multi-country LATAM footprint
EMP00000021,Diego Morales,Diego,1991-10-27,Male,diego.morales.emp00000021@andes9715.com,diego.morales2090@yahoo.com,+83-898-383-8110,City_MX_299,MX,63464,2011-04-25,Active,Part-time,Finance,QA Engineer,,Onsite,111205.77,5,CMP00085,Andes9715 Group SA,Andes9715,NI,518210,BR,NI;GT;CR;PY;AR;MX;SV;BR;BO;HN;UY;CO;DO;PA,14,N,Multi-country LATAM footprint
EMP00000022,Thiago Perez,Thiago,1981-07-14,Female,thiago.perez.emp00000022@andino5437.com,thiago.perez3359@gmail.com,+79-700-267-4832,City_MX_347,MX,47374,2023-10-10,Active,Full-time,Customer Support,Data Engineer,,Hybrid,118915.02,3,CMP00120,Andino5437 Group SRL,Andino5437,CR,611310,CU,CR;AR;UY;EC;CU,5,N,Multi-country LATAM footprint
EMP00000023,Silvia Lopez,Silvia,1976-11-21,Male,silvia.lopez.emp00000023@amazonia618.com,silvia.lopez1140@yahoo.com,+64-636-741-7634,City_MX_86,MX,83952,2012-11-28,Active,Intern,Marketing,Sales Development Rep,,Hybrid,15236.08,1,CMP00001,Amazonia618 Group SA,Amazonia618,GT,517311,GT,GT;BR;CU,3,N,Multi-country LATAM footprint
EMP00000024,Ricardo Castillo,Ricardo,1997-10-08,Female,ricardo.castillo.emp00000024@sol7108.com,ricardo.castillo8579@proton.me,+39-942-201-4810,City_MX_8,MX,12968,2021-03-06,Active,Full-time,Engineering,Software Engineer,,Remote,75854.46,3,CMP00357,Sol7108 Group SA,Sol7108,PA,611310,CU,MX;BR;DO;NI;PA;AR;CU;SV;CL;BO;UY;PY;HN;GT;CR;PE,16,N,Multi-country LATAM footprint
EMP00000025,Lucia Soto,Lucia,1975-08-29,Female,lucia.soto.emp00000025@amazonia5011.com,lucia.soto5634@outlook.com,+72-430-895-7235,City_MX_258,MX,20706,2018-01-29,Active,Full-time,Customer Support,Product Manager,,Onsite,84523.13,3,CMP00097,Amazonia5011 Group SAS,Amazonia5011,VE,561110,EC,VE;EC;NI,3,N,Multi-country LATAM footprint
EMP00000026,Camila Guerrero,Camila,1980-10-28,Non-binary,camila.guerrero.emp00000026@plata1198.com,camila.guerrero1969@gmail.com,+46-596-257-5567,City_MX_65,MX,75565,2023-08-10,Active,Part-time,Data,Data Engineer,,Onsite,33385.22,3,CMP00079,Plata1198 Group SA,Plata1198,EC,334111,NI,EC;NI;PE;CR,4,N,Multi-country LATAM footprint
EMP00000027,Ricardo Bravo,Ricardo,1982-12-14,Prefer not to say,ricardo.bravo.emp00000027@austral2945.com,ricardo.bravo8980@gmail.com,+45-097-883-2316,City_MX_50,MX,94322,2024-11-29,Active,Full-time,Legal,Business Analyst,,Onsite,12318.42,3,CMP00350,Austral2945 Group SAS,Austral2945,NI,517311,PE,NI;CL;DO;PE;CO;CR;SV;CU;HN;MX,10,N,Multi-country LATAM footprint
EMP00000028,Patricia Pereira,Patricia,1969-06-13,Male,patricia.pereira.emp00000028@andes7467.com,patricia.pereira7160@outlook.com,+03-304-345-7052,City_MX_260,MX,37142,2017-03-29,Terminated,Contractor,IT,Financial Analyst,,Onsite,76771.06,3,CMP00168,Andes7467 Group SAS,Andes7467,BR,445110,JM,UY;CR;EC;CO;PA;NI;CL;HN;BR;VE;CU;SV;BO;DO;GT;AR;PE;JM;PY,19,N,Multi-country LATAM footprint
EMP00000029,Gabriel Molina,Gabriel,2001-10-06,Male,gabriel.molina.emp00000029@plata3492.com,gabriel.molina9272@outlook.com,+35-187-645-4364,City_MX_44,MX,98605,2014-02-24,Active,Full-time,Marketing,Product Manager,,Onsite,33707.87,4,CMP00218,Plata3492 Group SAS,Plata3492,CL,518210,CO,BO;PE;SV;NI;CO;DO;HN;PA;UY;CL;CR,11,N,Multi-country LATAM footprint
EMP00000030,Mateo Ferreira,Mateo,1959-02-12,Non-binary,mateo.ferreira.emp00000030@sierra397.com,mateo.ferreira9463@icloud.com,+86-754-963-6670,City_MX_345,MX,36391,2015-09-10,Active,Full-time,Customer Support,Financial Analyst,,Hybrid,43075.51,3,CMP00060,Sierra397 Group SA de CV,Sierra397,PY,611310,NI,DO;PE;NI;BR;HN;MX;SV;PY;CU;EC;PA,11,N,Multi-country LATAM footprint
EMP00000031,Eduardo Ramos,Eduardo,1970-07-23,Female,eduardo.ramos.emp00000031@latino8689.com,eduardo.ramos7731@outlook.com,+34-106-821-4519,City_MX_298,MX,23593,2012-02-02,Active,Full-time,Engineering,Operations Manager,,Remote,89303.69,2,CMP00334,Latino8689 Group SAPI,Latino8689,AR,445110,DO,BR;HN;DO;EC;GT;JM;VE;CR;CU;AR,10,N,Multi-country LATAM footprint
EMP00000032,Andrea Carvalho,Andrea,2005-09-20,Self-describe,andrea.carvalho.emp00000032@sol9632.com,andrea.carvalho5799@gmail.com,+89-392-712-0056,City_MX_287,MX,98032,2018-02-28,Active,Full-time,Sales,Security Analyst,,Hybrid,119444.43,3,CMP00370,Sol9632 Group SAPI,Sol9632,NI,713940,PY,NI;CL;PY;EC;CU;DO;CR;GT,8,N,Multi-country LATAM footprint
EMP00000033,Mateo Acosta,Mateo,1978-10-31,Prefer not to say,mateo.acosta.emp00000033@pacifico3303.com,mateo.acosta5024@yahoo.com,+85-281-929-3969,City_MX_304,MX,95213,2019-07-14,Active,Full-time,HR,Software Engineer,,Remote,10539.48,4,CMP00002,Pacifico3303 Group SAPI,Pacifico3303,GT,518210,PA,GT;CU;CR;PA,4,N,Multi-country LATAM footprint
EMP00000034,Florencia Ortiz,Florencia,1959-06-07,Non-binary,florencia.ortiz.emp00000034@andino3176.com,florencia.ortiz7140@gmail.com,+72-957-667-5679,City_MX_76,MX,37858,2014-09-17,Active,Full-time,Legal,Data Engineer,,Remote,90081.31,4,CMP00365,Andino3176 Group SRL,Andino3176,PY,334111,GT,DO;BO;PE;BR;CL;PA;PY;VE;GT;NI;JM,11,N,Multi-country LATAM footprint
EMP00000035,Monica Santos,Monica,1965-05-16,Self-describe,monica.santos.emp00000035@austral603.com,monica.santos5036@outlook.com,+73-409-627-0714,City_MX_100,MX,46431,2011-05-10,Active,Full-time,Legal,HR Specialist,,Onsite,84325.52,3,CMP00362,Austral603 Group Corp,Austral603,GT,713940,VE,GT;PE;SV;JM;VE;UY;DO;CU;AR;PY,10,N,Multi-country LATAM footprint
EMP00000036,Carmen Mendoza,Carmen,1962-02-04,Non-binary,carmen.mendoza.emp00000036@caribe1751.com,carmen.mendoza1571@yahoo.com,+44-685-322-4933,City_MX_46,MX,43227,2022-03-16,Leave,Intern,IT,IT Support Analyst,,Hybrid,93601.13,1,CMP00063,Caribe1751 Group SA de CV,Caribe1751,CU,621610,PY,CU;CO;NI;HN;PA;AR;DO;BO;PE;MX;GT;BR;PY;JM;UY,15,N,Multi-country LATAM footprint
EMP00000037,Alejandro Reyes,Alejandro,1995-11-03,Male,alejandro.reyes.emp00000037@andino9993.com,alejandro.reyes3582@gmail.com,+48-695-254-4717,City_MX_216,MX,59303,2018-06-18,Active,Contractor,IT,Security Analyst,,Hybrid,40968.35,3,CMP00014,Andino9993 Group Corp,Andino9993,AR,621111,AR,AR;CU;CO,3,N,Multi-country LATAM footprint
EMP00000038,Joaquin Molina,Joaquin,1961-05-02,Non-binary,joaquin.molina.emp00000038@sol623.com,joaquin.molina2449@gmail.com,+18-026-469-4436,City_MX_249,MX,20778,2014-08-21,Active,Full-time,Product,Senior Data Analyst,,Onsite,25496.45,4,CMP00297,Sol623 Group Corp,Sol623,EC,541512,JM,PE;VE;SV;JM;EC;PA,6,N,Multi-country LATAM footprint
EMP00000039,Natalia Estrada,Natalia,1967-06-16,Self-describe,natalia.estrada.emp00000039@sol7130.com,natalia.estrada3893@gmail.com,+13-214-901-8826,City_MX_226,MX,30350,2012-04-16,Active,Full-time,Security,Security Analyst,,Hybrid,121489.83,4,CMP00343,Sol7130 Group SRL,Sol7130,DO,311811,UY,CO;CU;BR;CR;AR;CL;MX;SV;NI;VE;UY;EC;PA;PY;DO;JM,16,N,Multi-country LATAM footprint
EMP00000040,Marcela Valenzuela,Marcela,1966-12-23,Female,marcela.valenzuela.emp00000040@plata3283.com,marcela.valenzuela3014@gmail.com,+20-854-790-1188,City_MX_61,MX,82706,2019-07-09,Active,Contractor,Customer Support,Sales Development Rep,,Hybrid,111116.21,3,CMP00389,Plata3283 Group SAS,Plata3283,GT,423430,CR,GT;PY;HN;CL;CR;CU;AR;BR;SV;DO;JM,11,N,Multi-country LATAM footprint
EMP00000041,Alejandro Fuentes,Alejandro,1994-05-24,Prefer not to say,alejandro.fuentes.emp00000041@sierra5963.com,alejandro.fuentes5440@outlook.com,+09-609-313-0959,City_MX_256,MX,99065,2019-12-26,Active,Contractor,Legal,Account Executive,,Onsite,108389.14,1,CMP00012,Sierra5963 Group Ltda,Sierra5963,PY,454110,VE,PY;GT;UY;CR;BR;PA;DO;MX;CL;VE,10,N,Multi-country LATAM footprint
EMP00000042,Ricardo Oliveira,Ricardo,1963-11-17,Male,ricardo.oliveira.emp00000042@caribe2285.com,ricardo.oliveira8327@proton.me,+23-857-699-4891,City_MX_346,MX,75150,2011-07-23,Active,Temp,Engineering,Sales Development Rep,,Hybrid,55443.19,3,CMP00354,Caribe2285 Group Group,Caribe2285,CL,236220,CU,BO;DO;CL;VE;HN;JM;CU;PE;MX;EC;PA;GT;NI;BR;AR,15,N,Multi-country LATAM footprint
EMP00000043,Camila Ribeiro,Camila,1976-09-21,Male,camila.ribeiro.emp00000043@caribe8062.com,camila.ribeiro3016@icloud.com,+78-698-152-7234,City_MX_328,MX,57545,2013-03-10,Active,Full-time,Data,Data Analyst,,Onsite,51433.36,2,CMP00305,Caribe8062 Group SA de CV,Caribe8062,PA,713940,SV,CL;EC;JM;VE;PY;CU;DO;SV;PA;UY;NI;CO;CR;AR;BO,15,N,Multi-country LATAM footprint
EMP00000044,Andrea Jimenez,Andrea,1974-01-12,Non-binary,andrea.jimenez.emp00000044@sol1953.com,andrea.jimenez679@yahoo.com,+75-762-241-8464,City_MX_64,MX,22762,2025-07-28,Active,Full-time,Engineering,HR Specialist,,Remote,76027.91,4,CMP00070,Sol1953 Group Corp,Sol1953,GT,423430,CO,PA;EC;SV;CO;AR;GT,6,N,Multi-country LATAM footprint
EMP00000045,Beatriz Figueroa,Beatriz,1983-07-20,Prefer not to say,beatriz.figueroa.emp00000045@plata595.com,beatriz.figueroa6646@icloud.com,+67-426-114-5822,City_MX_317,MX,70978,2020-01-28,Active,Full-time,Sales,Security Analyst,,Onsite,32632.48,1,CMP00105,Plata595 Group Corp,Plata595,PE,524210,EC,PE;EC;PA;JM;DO;SV;AR;HN;CR,9,N,Multi-country LATAM footprint
EMP00000046,Hernan Ramirez,Hernan,1995-07-24,Non-binary,hernan.ramirez.emp00000046@austral3956.com,hernan.ramirez3189@gmail.com,+29-625-436-4869,City_MX_279,MX,50024,2021-02-19,Active,Full-time,Operations,Marketing Analyst,,Hybrid,106116.14,2,CMP00109,Austral3956 Group SAS,Austral3956,NI,518210,BO,BR;JM;AR;NI;DO;MX;UY;BO;VE,9,N,Multi-country LATAM footprint
EMP00000047,Luciano Aguilar,Luciano,2002-02-11,Male,luciano.aguilar.emp00000047@sol897.com,luciano.aguilar3631@gmail.com,+93-051-058-7660,City_MX_281,MX,90156,2019-06-16,Active,Full-time,Data,Marketing Analyst,,Onsite,45269.1,4,CMP00083,Sol897 Group SAPI,Sol897,MX,454110,DO,BO;PA;DO;VE;GT;CL;MX;UY;AR,9,N,Multi-country LATAM footprint
EMP00000048,Gustavo Gutierrez,Gustavo,1980-08-30,Female,gustavo.gutierrez.emp00000048@sol7115.com,gustavo.gutierrez3845@yahoo.com,+01-041-233-0269,City_MX_399,MX,58059,2021-09-04,Active,Full-time,Product,HR Specialist,,Onsite,118745.48,1,CMP00166,Sol7115 Group SA de CV,Sol7115,MX,812990,JM,CL;UY;DO;PE;JM;CU;HN;MX;AR;PY;GT;SV,12,N,Multi-country LATAM footprint
EMP00000049,Carolina Rios,Carolina,1984-07-09,Self-describe,carolina.rios.emp00000049@sol4053.com,carolina.rios6671@gmail.com,+32-233-608-4099,City_MX_241,MX,66083,2022-12-17,Active,Full-time,Customer Support,Business Analyst,,Onsite,120011.04,3,CMP00088,Sol4053 Group Group,Sol4053,MX,517311,MX,MX;GT;VE;NI;CU;AR;PA;DO;PE,9,N,Multi-country LATAM footprint
EMP00000050,Ricardo Oliveira,Ricardo,2000-12-15,Non-binary,ricardo.oliveira.emp00000050@plata6593.com,ricardo.oliveira9643@outlook.com,+86-682-053-1439,City_MX_122,MX,65895,2018-03-12,Active,Contractor,Operations,Product Manager,,Onsite,76077.44,4,CMP00112,Plata6593 Group SAS,Plata6593,NI,336111,AR,NI;AR;MX;EC;JM,5,N,Multi-country LATAM footprint
EMP00000051,Andrea da Silva,Andrea,1959-12-24,Male,andrea.dasilva.emp00000051@amazonia4858.com,andrea.dasilva3085@proton.me,+21-682-967-7591,City_MX_191,MX,33653,2010-05-20,Active,Contractor,Customer Support,Software Engineer,,Remote,88639.8,4,CMP00115,Amazonia4858 Group SRL,Amazonia4858,CR,334111,CR,VE;AR;BO;CU;CL;DO;PY;EC;UY;BR;GT;CR,12,N,Multi-country LATAM footprint
EMP00000052,Beatriz Cabrera,Beatriz,1985-11-07,Self-describe,beatriz.cabrera.emp00000052@andes9674.com,beatriz.cabrera4860@icloud.com,+92-048-843-5914,City_MX_197,MX,17322,2021-10-20,Active,Full-time,Security,Business Analyst,,Hybrid,95487.54,2,CMP00129,Andes9674 Group SRL,Andes9674,NI,445110,PE,MX;AR;PE;EC;BR;JM;CR;BO;HN;NI;DO,11,N,Multi-country LATAM footprint
EMP00000053,Daniel da Silva,Daniel,1972-02-26,Self-describe,daniel.dasilva.emp00000053@pacifico1735.com,daniel.dasilva5907@outlook.com,+76-756-158-3883,City_MX_386,MX,64736,2017-10-14,Active,Full-time,Engineering,Account Executive,,Hybrid,29905.77,2,CMP00363,Pacifico1735 Group Ltda,Pacifico1735,HN,722511,VE,HN;CU;CL;EC;MX;PE;CR;SV;DO;VE;BO,11,N,Multi-country LATAM footprint
EMP00000054,Lorena Contreras,Lorena,1957-12-15,Female,lorena.contreras.emp00000054@amazonia3262.com,lorena.contreras8484@outlook.com,+53-319-262-9925,City_MX_336,MX,74461,2014-02-23,Active,Full-time,Sales,Software Engineer,,Remote,50934.89,4,CMP00101,Amazonia3262 Group SA,Amazonia3262,CU,334111,HN,CO;HN;CU;NI,4,N,Multi-country LATAM footprint
EMP00000055,Hugo Alvarez,Hugo,2001-10-29,Female,hugo.alvarez.emp00000055@sol7641.com,hugo.alvarez8123@gmail.com,+37-314-478-4815,City_MX_131,MX,47711,2018-06-02,Active,Full-time,HR,Security Analyst,,Onsite,21700.13,2,CMP00209,Sol7641 Group SAS,Sol7641,PY,524210,PY,PY;DO;CR;UY;CO;CU;BR;PA;AR;HN;PE;GT;CL;NI;SV;EC;VE;BO,18,N,Multi-country LATAM footprint
EMP00000056,Camila da Silva,Camila,1974-08-26,Non-binary,camila.dasilva.emp00000056@austral1671.com,camila.dasilva382@gmail.com,+58-829-405-0400,City_MX_267,MX,51391,2014-02-04,Active,Full-time,Security,Business Analyst,,Onsite,115670.32,3,CMP00383,Austral1671 Group SA,Austral1671,EC,722511,PA,BR;CR;BO;CL;GT;PY;UY;VE;NI;HN;MX;SV;PA;AR;CU;DO;JM;EC,18,N,Multi-country LATAM footprint
EMP00000057,Julio Lopez,Julio,1969-12-29,Non-binary,julio.lopez.emp00000057@pacifico2567.com,julio.lopez3960@gmail.com,+27-114-968-3901,City_MX_367,MX,22416,2017-05-29,Active,Full-time,Marketing,Financial Analyst,,Onsite,115582.09,5,CMP00161,Pacifico2567 Group SA de CV,Pacifico2567,AR,334111,PA,PY;HN;PA;VE;UY;CO;CU;DO;PE;BO;JM;NI;CR;SV;MX;AR;EC,17,N,Multi-country LATAM footprint
EMP00000058,Laura Morales,Laura,1991-12-01,Female,laura.morales.emp00000058@sol7108.com,laura.morales2529@proton.me,+32-705-312-0892,City_MX_229,MX,17924,2018-03-03,Active,Full-time,Sales,Financial Analyst,,Remote,64470.56,3,CMP00357,Sol7108 Group SA,Sol7108,PA,611310,CU,MX;BR;DO;NI;PA;AR;CU;SV;CL;BO;UY;PY;HN;GT;CR;PE,16,N,Multi-country LATAM footprint
EMP00000059,Carlos Reyes,Carlos,2000-05-24,Self-describe,carlos.reyes.emp00000059@caribe1751.com,carlos.reyes5408@proton.me,+99-475-586-0878,City_MX_144,MX,27776,2016-01-21,Active,Full-time,Finance,Security Analyst,,Remote,91544.44,2,CMP00063,Caribe1751 Group SA de CV,Caribe1751,CU,621610,PY,CU;CO;NI;HN;PA;AR;DO;BO;PE;MX;GT;BR;PY;JM;UY,15,N,Multi-country LATAM footprint
EMP00000060,Carolina Nascimento,Carolina,1970-07-14,Male,carolina.nascimento.emp00000060@andes2610.com,carolina.nascimento1539@yahoo.com,+03-273-502-6779,City_MX_69,MX,72166,2014-05-02,Active,Full-time,Product,IT Support Analyst,,Onsite,110900.91,3,CMP00304,Andes2610 Group SRL,Andes2610,BR,488510,EC,VE;GT;HN;EC;SV;PE;UY;CU;BO;CL;CO;PY;MX;DO;BR;PA,16,N,Multi-country LATAM footprint
EMP00000061,Hugo da Silva,Hugo,1975-07-12,Prefer not to say,hugo.dasilva.emp00000061@caribe6559.com,hugo.dasilva1551@proton.me,+78-946-451-1247,City_MX_297,MX,58588,2016-01-21,Active,Full-time,Operations,Data Analyst,,Hybrid,18187.3,4,CMP00226,Caribe6559 Group SAPI,Caribe6559,DO,454110,HN,DO;HN;PE,3,N,Multi-country LATAM footprint
EMP00000062,Natalia Aguilar,Natalia,1992-02-15,Male,natalia.aguilar.emp00000062@latino4535.com,natalia.aguilar6288@yahoo.com,+69-358-160-6169,City_MX_329,MX,72872,2019-08-12,Active,Full-time,Marketing,Data Engineer,,Remote,27592.02,3,CMP00368,Latino4535 Group Ltda,Latino4535,PY,524210,CR,PY;CR;UY;HN;CO;JM;BR;BO;VE;EC;MX,11,N,Multi-country LATAM footprint
